ENSEMBL,AZD1775,Olap.AZD1775,Olaparib,ENTREZID,SYMBOL,GENENAME
ENSG00000183723,-1,0,0,146223,CMTM4,CKLF like MARVEL transmembrane domain containing 4
ENSG00000217555,1,0,0,51192,CKLF,chemokine like factor
ENSG00000166548,-1,0,0,7084,TK2,thymidine kinase 2
ENSG00000140937,1,0,0,1009,CDH11,cadherin 11
ENSG00000224631,1,0,0,,,
ENSG00000103042,-1,0,0,55238,SLC38A7,solute carrier family 38 member 7
ENSG00000103034,-1,0,0,65009,NDRG4,NDRG family member 4
ENSG00000070761,1,0,0,29105,CFAP20,cilia and flagella associated protein 20
ENSG00000103005,-1,0,0,79650,USB1,U6 snRNA biogenesis phosphodiesterase 1
ENSG00000205336,-1,0,0,9289,ADGRG1,adhesion G protein-coupled receptor G1
ENSG00000135736,-1,0,0,92922,CCDC102A,coiled-coil domain containing 102A
ENSG00000006210,-1,0,0,6376,CX3CL1,C-X3-C motif chemokine ligand 1
ENSG00000102962,0,0,1,6367,CCL22,C-C motif chemokine ligand 22
ENSG00000140848,-1,0,0,221184,CPNE2,copine 2
ENSG00000243988,1,0,0,,,
ENSG00000187193,1,0,0,4501,MT1X,metallothionein 1X
ENSG00000125144,1,0,0,4495,MT1G,metallothionein 1G
ENSG00000169715,1,0,0,4493,MT1E,metallothionein 1E
ENSG00000087253,0,0,1,54947,LPCAT2,lysophosphatidylcholine acyltransferase 2
ENSG00000245694,1,0,0,101927480,LOC101927480,uncharacterized LOC101927480
ENSG00000245694,1,0,0,643911,CRNDE,colorectal neoplasia differentially expressed
ENSG00000260936,1,0,0,,,
ENSG00000260326,1,0,0,,,
ENSG00000121281,-1,0,0,113,ADCY7,adenylate cyclase 7
ENSG00000205423,1,0,0,255919,CNEP1R1,CTD nuclear envelope phosphatase 1 regulatory subunit 1
ENSG00000259918,1,0,0,,,
ENSG00000069345,1,0,0,10294,DNAJA2,DnaJ heat shock protein family (Hsp40) member A2
ENSG00000166123,-1,0,0,84706,GPT2,glutamic--pyruvic transaminase 2
ENSG00000091651,1,0,0,23594,ORC6,origin recognition complex subunit 6
ENSG00000261512,-1,0,0,,,
ENSG00000198555,-1,0,0,,,
ENSG00000214617,-1,0,0,386757,SLC6A10P,"solute carrier family 6 member 10, pseudogene"
ENSG00000169900,1,0,0,260434,PYDC1,pyrin domain containing 1
ENSG00000089280,0,0,-1,2521,FUS,FUS RNA binding protein
ENSG00000052344,-1,0,0,5652,PRSS8,serine protease 8
ENSG00000167397,1,0,0,79001,VKORC1,vitamin K epoxide reductase complex subunit 1
ENSG00000167395,-1,0,0,9726,ZNF646,zinc finger protein 646
ENSG00000167394,0,0,-1,79759,ZNF668,zinc finger protein 668
ENSG00000099381,-1,0,0,9739,SETD1A,"SET domain containing 1A, histone lysine methyltransferase"
ENSG00000099364,-1,0,0,54620,FBXL19,F-box and leucine rich repeat protein 19
ENSG00000260083,1,0,0,101928736,MIR762HG,MIR762 host gene
ENSG00000102870,-1,0,0,23361,ZNF629,zinc finger protein 629
ENSG00000103549,-1,0,0,9810,RNF40,ring finger protein 40
ENSG00000261840,1,0,0,730183,LOC730183,uncharacterized LOC730183
ENSG00000156860,-1,0,0,64319,FBRS,fibrosin
ENSG00000169957,-1,0,0,79724,ZNF768,zinc finger protein 768
ENSG00000180035,-1,0,0,197407,ZNF48,zinc finger protein 48
ENSG00000169221,-1,0,0,26000,TBC1D10B,TBC1 domain family member 10B
ENSG00000169217,-1,0,0,10421,CD2BP2,CD2 cytoplasmic tail binding protein 2
ENSG00000132207,1,0,0,548593,SLX1A,"SLX1 homolog A, structure-specific endonuclease subunit"
ENSG00000169627,1,0,0,654483,BOLA2B,bolA family member 2B
ENSG00000102879,0,0,-1,11151,CORO1A,coronin 1A
ENSG00000102882,0,0,-1,5595,MAPK3,mitogen-activated protein kinase 3
ENSG00000250616,0,0,-1,,,
ENSG00000149929,0,0,-1,8479,HIRIP3,HIRA interacting protein 3
ENSG00000149930,-1,0,0,9344,TAOK2,TAO kinase 2
ENSG00000149932,1,0,0,124446,TMEM219,transmembrane protein 219
ENSG00000103502,-1,0,0,10423,CDIPT,CDP-diacylglycerol--inositol 3-phosphatidyltransferase
ENSG00000103495,-1,0,0,4150,MAZ,MYC associated zinc finger protein
ENSG00000205534,1,0,0,,,
ENSG00000169203,-1,0,0,440353,NPIPB12,"nuclear pore complex interacting protein family, member B12"
ENSG00000258150,1,0,0,388242,LOC388242,SAGA complex associated factor 29 pseudogene
ENSG00000177548,-1,0,0,79874,RABEP2,"rabaptin, RAB GTPase binding effector protein 2"
ENSG00000260442,1,0,0,100289092,ATP2A1-AS1,ATP2A1 antisense RNA 1
ENSG00000178188,-1,0,0,25970,SH2B1,SH2B adaptor protein 1
ENSG00000168488,-1,0,0,11273,ATXN2L,ataxin 2 like
ENSG00000240634,1,0,0,,,
ENSG00000184110,0,0,-1,8663,EIF3C,eukaryotic translation initiation factor 3 subunit C
ENSG00000197165,1,0,0,6799,SULT1A2,sulfotransferase family 1A member 2
ENSG00000205609,-1,0,0,728689,EIF3CL,eukaryotic translation initiation factor 3 subunit C like
ENSG00000188322,-1,0,0,388228,SBK1,SH3 domain binding kinase 1
ENSG00000246465,1,0,0,,,
ENSG00000169180,-1,0,0,23214,XPO6,exportin 6
ENSG00000047578,-1,0,0,23247,KIAA0556,KIAA0556
ENSG00000077235,-1,0,0,2975,GTF3C1,general transcription factor IIIC subunit 1
ENSG00000260690,1,0,0,,,
ENSG00000205629,1,0,0,51451,LCMT1,leucine carboxyl methyltransferase 1
ENSG00000140750,-1,0,0,55114,ARHGAP17,Rho GTPase activating protein 17
ENSG00000083093,0,0,-1,79728,PALB2,partner and localizer of BRCA2
ENSG00000004779,1,0,0,4706,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1
ENSG00000103356,-1,0,0,124454,EARS2,"glutamyl-tRNA synthetase 2, mitochondrial"
ENSG00000243716,-1,0,0,100132247,NPIPB5,nuclear pore complex interacting protein family member B5
ENSG00000140743,0,0,-1,1039,CDR2,cerebellar degeneration related protein 2
ENSG00000058600,-1,0,0,55718,POLR3E,RNA polymerase III subunit E
ENSG00000185864,-1,0,0,440345,NPIPB4,nuclear pore complex interacting protein family member B4
ENSG00000169246,-1,0,0,23117,NPIPB3,nuclear pore complex interacting protein family member B3
ENSG00000103316,1,0,0,1428,CRYM,crystallin mu
ENSG00000102897,1,0,0,57149,LYRM1,LYR motif containing 1
ENSG00000005189,0,0,-1,81691,REXO5,RNA exonuclease 5
ENSG00000103544,0,0,-1,57020,VPS35L,VPS35 endosomal protein sorting factor like
ENSG00000134419,1,0,0,6210,RPS15A,ribosomal protein S15a
ENSG00000254681,-1,0,0,110006322,PKD1P5-LOC105376752,PKD1P5-LOC105376752 readthrough
ENSG00000205746,-1,0,0,,,
ENSG00000214940,-1,0,0,101059953,NPIPA8,nuclear pore complex interacting protein family member A8
ENSG00000103489,-1,0,0,64131,XYLT1,xylosyltransferase 1
ENSG00000214967,-1,0,0,101059938,NPIPA7,nuclear pore complex interacting protein family member A7
ENSG00000227827,-1,0,0,,,
ENSG00000103226,-1,0,0,408050,NOMO3,NODAL modulator 3
ENSG00000133393,1,0,0,123811,FOPNL,FGFR1OP N-terminal like
ENSG00000183793,-1,0,0,100288332,NPIPA5,nuclear pore complex interacting protein family member A5
ENSG00000250251,-1,0,0,,,
ENSG00000261819,-1,0,0,,,
ENSG00000179889,-1,0,0,102724985,LOC102724985,pyridoxal-dependent decarboxylase domain-containing protein 1
ENSG00000179889,-1,0,0,23042,PDXDC1,pyridoxal dependent decarboxylase domain containing 1
ENSG00000183426,-1,0,0,102724993,LOC102724993,nuclear pore complex-interacting protein family member A7-like
ENSG00000183426,-1,0,0,9284,NPIPA1,nuclear pore complex interacting protein family member A1
ENSG00000183458,-1,0,0,,,
ENSG00000184602,-1,0,0,8303,SNN,stannin
ENSG00000175643,0,0,-1,116028,RMI2,RecQ mediated genome instability 2
ENSG00000038532,-1,0,0,23274,CLEC16A,C-type lectin domain containing 16A
ENSG00000103274,-1,0,0,4682,NUBP1,nucleotide binding protein 1
ENSG00000103174,-1,0,0,51172,NAGPA,N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase
ENSG00000118898,-1,0,0,5493,PPL,periplakin
ENSG00000118900,-1,0,0,29855,UBN1,ubinuclein 1
ENSG00000140632,-1,0,0,84656,GLYR1,glyoxylate reductase 1 homolog
ENSG00000103199,-1,0,0,26048,ZNF500,zinc finger protein 500
ENSG00000168096,-1,0,0,124401,ANKS3,ankyrin repeat and sterile alpha motif domain containing 3
ENSG00000102858,-1,0,0,23295,MGRN1,mahogunin ring finger 1
ENSG00000153443,-1,0,0,124402,UBALD1,UBA like domain containing 1
ENSG00000261612,1,0,0,,,
ENSG00000089486,-1,0,0,29965,CDIP1,cell death inducing p53 target 1
ENSG00000262686,1,0,0,101926896,GLIS2-AS1,GLIS2 antisense RNA 1
ENSG00000126603,-1,0,0,84662,GLIS2,GLIS family zinc finger 2
ENSG00000162104,-1,0,0,115,ADCY9,adenylate cyclase 9
ENSG00000213918,-1,0,0,1773,DNASE1,deoxyribonuclease 1
ENSG00000188827,-1,0,0,84464,SLX4,SLX4 structure-specific endonuclease subunit
ENSG00000006194,-1,0,0,10127,ZNF263,zinc finger protein 263
ENSG00000010539,1,0,0,7752,ZNF200,zinc finger protein 200
ENSG00000085644,-1,0,0,7760,ZNF213,zinc finger protein 213
ENSG00000122386,-1,0,0,7755,ZNF205,zinc finger protein 205
ENSG00000261971,-1,0,0,,,
ENSG00000162069,-1,0,0,146439,BICDL2,BICD family like cargo adaptor 2
ENSG00000184697,0,0,-1,9074,CLDN6,claudin 6
ENSG00000213937,0,0,-1,9080,CLDN9,claudin 9
ENSG00000272079,0,0,-1,,,
ENSG00000162073,-1,0,0,124222,PAQR4,progestin and adipoQ receptor family member 4
ENSG00000059122,-1,0,0,84256,FLYWCH1,FLYWCH-type zinc finger 1
ENSG00000172460,0,0,-1,124221,PRSS30P,"serine protease 30, pseudogene"
ENSG00000167978,-1,0,0,23524,SRRM2,serine/arginine repetitive matrix 2
ENSG00000269937,-1,0,0,,,
ENSG00000140992,-1,0,0,5170,PDPK1,3-phosphoinositide dependent protein kinase 1
ENSG00000162066,0,0,-1,51005,AMDHD2,amidohydrolase domain containing 2
ENSG00000162068,-1,0,0,4917,NTN3,netrin 3
ENSG00000162062,0,0,-1,80178,TEDC2,tubulin epsilon and delta complex 2
ENSG00000162063,-1,0,0,899,CCNF,cyclin F
ENSG00000167972,-1,0,0,21,ABCA3,ATP binding cassette subfamily A member 3
ENSG00000205937,-1,0,0,10921,RNPS1,RNA binding protein with serine rich domain 1
ENSG00000167967,0,0,-1,1877,E4F1,E4F transcription factor 1
ENSG00000260260,1,0,0,100507303,SNHG19,small nucleolar RNA host gene 19
ENSG00000008710,-1,0,0,5310,PKD1,"polycystin 1, transient receptor potential channel interacting"
ENSG00000103197,-1,0,0,7249,TSC2,TSC complex subunit 2
ENSG00000167962,-1,0,0,90850,ZNF598,zinc finger protein 598
ENSG00000255198,1,0,0,735301,SNHG9,small nucleolar RNA host gene 9
ENSG00000180185,0,0,-1,81889,FAHD1,fumarylacetoacetate hydrolase domain containing 1
ENSG00000138834,-1,0,0,23162,MAPK8IP3,mitogen-activated protein kinase 8 interacting protein 3
ENSG00000206053,0,0,-1,90861,JPT2,Jupiter microtubule associated homolog 2
ENSG00000007545,-1,0,0,57585,CRAMP1,cramped chromatin regulator homolog 1
ENSG00000187535,-1,0,0,9742,IFT140,intraflagellar transport 140
ENSG00000103249,-1,0,0,1186,CLCN7,chloride voltage-gated channel 7
ENSG00000007516,-1,0,0,8938,BAIAP3,BAI1 associated protein 3
ENSG00000103227,-1,0,0,64788,LMF1,lipase maturation factor 1
ENSG00000197562,-1,0,0,57799,RAB40C,"RAB40C, member RAS oncogene family"
ENSG00000007541,-1,0,0,9091,PIGQ,phosphatidylinositol glycan anchor biosynthesis class Q
ENSG00000103326,-1,0,0,6650,CAPN15,calpain 15
ENSG00000103126,-1,0,0,8312,AXIN1,axin 1
ENSG00000167930,-1,0,0,83986,FAM234A,family with sequence similarity 234 member A
ENSG00000103148,-1,0,0,8131,NPRL3,"NPR3 like, GATOR1 complex subunit"
ENSG00000007384,-1,0,0,64285,RHBDF1,rhomboid 5 homolog 1
ENSG00000231439,1,0,0,100132169,WASIR2,WASH and IL9R antisense RNA 2
ENSG00000185418,-1,0,0,123283,TARSL2,threonyl-tRNA synthetase like 2
ENSG00000131873,-1,0,0,22856,CHSY1,chondroitin sulfate synthase 1
ENSG00000140471,1,0,0,55180,LINS1,lines homolog 1
ENSG00000182253,-1,0,0,23336,SYNM,synemin
ENSG00000260521,-1,0,0,,,
ENSG00000182175,-1,0,0,56963,RGMA,repulsive guidance molecule BMP co-receptor a
ENSG00000173575,-1,0,0,1106,CHD2,chromodomain helicase DNA binding protein 2
ENSG00000258741,1,0,0,,,
ENSG00000140553,-1,0,0,55898,UNC45A,unc-45 myosin chaperone A
ENSG00000196547,-1,0,0,4122,MAN2A2,mannosidase alpha class 2A member 2
ENSG00000140564,-1,0,0,5045,FURIN,"furin, paired basic amino acid cleaving enzyme"
ENSG00000140577,-1,0,0,64784,CRTC3,CREB regulated transcription coactivator 3
ENSG00000225193,1,0,0,,,
ENSG00000185033,-1,0,0,10509,SEMA4B,semaphorin 4B
ENSG00000140548,-1,0,0,374655,ZNF710,zinc finger protein 710
ENSG00000166825,0,0,-1,290,ANPEP,"alanyl aminopeptidase, membrane"
ENSG00000188095,0,0,-1,145873,MESP2,mesoderm posterior bHLH transcription factor 2
ENSG00000140521,-1,0,0,5428,POLG,"DNA polymerase gamma, catalytic subunit"
ENSG00000140526,-1,0,0,11057,ABHD2,abhydrolase domain containing 2
ENSG00000259494,1,0,0,26589,MRPL46,mitochondrial ribosomal protein L46
ENSG00000170776,-1,0,0,11214,AKAP13,A-kinase anchoring protein 13
ENSG00000229212,-1,0,0,,,
ENSG00000166716,-1,0,0,9640,ZNF592,zinc finger protein 592
ENSG00000225151,-1,0,0,388152,GOLGA2P7,GOLGA2 pseudogene 7
ENSG00000169609,1,0,0,123207,C15orf40,chromosome 15 open reading frame 40
ENSG00000255769,-1,0,0,,,
ENSG00000237550,1,0,0,,,
ENSG00000140406,-1,0,0,59274,TLNRD1,talin rod domain containing 1
ENSG00000103888,-1,0,0,57214,CEMIP,cell migration inducing hyaluronidase 1
ENSG00000172379,-1,0,0,9915,ARNT2,aryl hydrocarbon receptor nuclear translocator 2
ENSG00000180953,1,0,0,400410,ST20,suppressor of tumorigenicity 20
ENSG00000136371,1,0,0,10588,MTHFS,methenyltetrahydrofolate synthetase
ENSG00000259419,1,0,0,,,
ENSG00000041357,1,0,0,5685,PSMA4,proteasome subunit alpha 4
ENSG00000188266,1,0,0,123688,HYKK,hydroxylysine kinase
ENSG00000167202,-1,0,0,23102,TBC1D2B,TBC1 domain family member 2B
ENSG00000260139,-1,0,0,,,
ENSG00000140386,-1,0,0,49855,SCAPER,S-phase cyclin A associated protein in the ER
ENSG00000173546,-1,0,0,1464,CSPG4,chondroitin sulfate proteoglycan 4
ENSG00000173548,-1,0,0,257364,SNX33,sorting nexin 33
ENSG00000169410,-1,0,0,5780,PTPN9,protein tyrosine phosphatase non-receptor type 9
ENSG00000167173,-1,0,0,56905,C15orf39,chromosome 15 open reading frame 39
ENSG00000240366,1,0,0,,,
ENSG00000198794,-1,0,0,192683,SCAMP5,secretory carrier membrane protein 5
ENSG00000178718,0,0,1,54913,RPP25,ribonuclease P and MRP subunit p25
ENSG00000140497,-1,0,0,10066,SCAMP2,secretory carrier membrane protein 2
ENSG00000103653,-1,0,0,1445,CSK,C-terminal Src kinase
ENSG00000179335,-1,0,0,1198,CLK3,CDC like kinase 3
ENSG00000179361,-1,0,0,10620,ARID3B,AT-rich interaction domain 3B
ENSG00000260266,1,0,0,729739,PPIAP46,peptidylprolyl isomerase A pseudogene 46
ENSG00000129009,0,0,-1,3671,ISLR,immunoglobulin superfamily containing leucine rich repeat
ENSG00000140464,-1,0,0,5371,PML,promyelocytic leukemia
ENSG00000067221,0,0,-1,9399,STOML1,stomatin like 1
ENSG00000103855,-1,0,0,80381,CD276,CD276 molecule
ENSG00000067141,-1,0,0,4756,NEO1,neogenin 1
ENSG00000140463,1,0,0,585,BBS4,Bardet-Biedl syndrome 4
ENSG00000271072,1,0,0,,,
ENSG00000166192,1,0,0,123228,SENP8,"SUMO peptidase family member, NEDD8 specific"
ENSG00000187720,-1,0,0,79875,THSD4,thrombospondin type 1 domain containing 4
ENSG00000242276,1,0,0,,,
ENSG00000140332,-1,0,0,7090,TLE3,"TLE family member 3, transcriptional corepressor"
ENSG00000212766,0,0,1,283673,EWSAT1,Ewing sarcoma associated transcript 1
ENSG00000140350,-1,0,0,8125,ANP32A,acidic nuclear phosphoprotein 32 family member A
ENSG00000174442,0,0,-1,55055,ZWILCH,zwilch kinetochore protein
ENSG00000075131,0,0,-1,54962,TIPIN,TIMELESS interacting protein
ENSG00000074621,-1,0,0,9187,SLC24A1,solute carrier family 24 member 1
ENSG00000186198,-1,0,0,123264,SLC51B,solute carrier family 51 beta subunit
ENSG00000243403,1,0,0,,,
ENSG00000180357,-1,0,0,23060,ZNF609,zinc finger protein 609
ENSG00000166803,1,0,0,9768,PCLAF,PCNA clamp associated factor
ENSG00000169118,-1,0,0,53944,CSNK1G1,casein kinase 1 gamma 1
ENSG00000259248,1,0,0,100130855,USP3-AS1,USP3 antisense RNA 1
ENSG00000185088,1,0,0,51065,RPS27L,ribosomal protein S27 like
ENSG00000140416,0,0,-1,7168,TPM1,tropomyosin 1
ENSG00000069667,-1,0,0,6095,RORA,RAR related orphan receptor A
ENSG00000234797,1,0,0,,,
ENSG00000157483,-1,0,0,4643,MYO1E,myosin IE
ENSG00000137776,-1,0,0,79811,SLTM,SAFB like transcription modulator
ENSG00000128849,-1,0,0,84952,CGNL1,cingulin like 1
ENSG00000256061,1,0,0,161582,DNAAF4,dynein axonemal assembly factor 4
ENSG00000260916,1,0,0,9236,CCPG1,cell cycle progression 1
ENSG00000137876,1,0,0,51187,RSL24D1,ribosomal L24 domain containing 1
ENSG00000140280,1,0,0,256586,LYSMD2,LysM domain containing 2
ENSG00000270378,1,0,0,,,
ENSG00000104064,1,0,0,2553,GABPB1,GA binding protein transcription factor subunit beta 1
ENSG00000140285,1,0,0,2252,FGF7,fibroblast growth factor 7
ENSG00000156958,-1,0,0,2585,GALK2,galactokinase 2
ENSG00000179362,1,0,0,,,
ENSG00000166920,0,0,-1,84419,C15orf48,chromosome 15 open reading frame 48
ENSG00000140254,0,0,-1,90527,DUOXA1,dual oxidase maturation factor 1
ENSG00000140263,0,0,-1,6652,SORD,sorbitol dehydrogenase
ENSG00000179523,1,0,0,,,
ENSG00000249839,-1,0,0,,,
ENSG00000168781,-1,0,0,9677,PPIP5K1,diphosphoinositol pentakisphosphate kinase 1
ENSG00000140265,-1,0,0,146050,ZSCAN29,zinc finger and SCAN domain containing 29
ENSG00000168806,0,0,-1,9836,LCMT2,leucine carboxyl methyltransferase 2
ENSG00000205871,1,0,0,,,
ENSG00000140326,-1,0,0,146059,CDAN1,codanin 1
ENSG00000137814,0,0,-1,55142,HAUS2,HAUS augmin like complex subunit 2
ENSG00000166887,-1,0,0,23339,VPS39,VPS39 subunit of HOPS complex
ENSG00000103966,0,0,-1,30844,EHD4,EH domain containing 4
ENSG00000137802,-1,0,0,23005,MAPKBP1,mitogen-activated protein kinase binding protein 1
ENSG00000092445,-1,0,0,7301,TYRO3,TYRO3 protein tyrosine kinase
ENSG00000103932,-1,0,0,26015,RPAP1,RNA polymerase II associated protein 1
ENSG00000137804,0,0,-1,51203,NUSAP1,nucleolar and spindle associated protein 1
ENSG00000128908,-1,0,0,54617,INO80,INO80 complex ATPase subunit
ENSG00000261183,1,0,0,102724362,SPINT1-AS1,SPINT1 antisense RNA 1
ENSG00000244251,1,0,0,,,
ENSG00000140320,-1,0,0,22893,BAHD1,bromo adjacent homology domain containing 1
ENSG00000128928,0,0,-1,3712,IVD,isovaleryl-CoA dehydrogenase
ENSG00000156970,0,0,-1,701,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B
ENSG00000104081,-1,0,0,90427,BMF,Bcl2 modifying factor
ENSG00000171262,0,0,-1,283742,FAM98B,family with sequence similarity 98 member B
ENSG00000134146,1,0,0,89978,DPH6,diphthamine biosynthesis 6
ENSG00000261559,-1,0,0,,,
ENSG00000259917,1,0,0,,,
ENSG00000182117,1,0,0,55505,NOP10,NOP10 ribonucleoprotein
ENSG00000128463,1,0,0,51234,EMC4,ER membrane protein complex subunit 4
ENSG00000134152,1,0,0,79768,KATNBL1,katanin regulatory subunit B1 like 1
ENSG00000134153,1,0,0,56851,EMC7,ER membrane protein complex subunit 7
ENSG00000166922,1,0,0,6447,SCG5,secretogranin V
ENSG00000169926,-1,0,0,51621,KLF13,Kruppel like factor 13
ENSG00000198690,-1,0,0,22909,FAN1,FANCD2 and FANCI associated nuclease 1
ENSG00000260382,1,0,0,,,
ENSG00000187951,-1,0,0,100288637,LOC100288637,OTU deubiquitinase 7A pseudogene
ENSG00000256338,1,0,0,,,
ENSG00000128731,-1,0,0,8924,HERC2,HECT and RLD domain containing E3 ubiquitin protein ligase 2
ENSG00000206190,-1,0,0,57194,ATP10A,ATPase phospholipid transporting 10A (putative)
ENSG00000223628,1,0,0,,,
ENSG00000241061,1,0,0,,,
ENSG00000140157,0,0,-1,81614,NIPA2,NIPA magnesium transporter 2
ENSG00000068793,0,0,-1,,,
ENSG00000153575,0,0,-1,,,
ENSG00000223877,1,0,0,,,
ENSG00000180229,-1,0,0,283755,HERC2P3,hect domain and RLD 2 pseudogene 3
ENSG00000258397,-1,0,0,,,
ENSG00000225200,1,0,0,,,
ENSG00000213145,1,0,0,1396,CRIP1,cysteine rich protein 1
ENSG00000257270,-1,0,0,,,
ENSG00000182979,-1,0,0,9112,MTA1,metastasis associated 1
ENSG00000179364,-1,0,0,23241,PACS2,phosphofurin acidic cluster sorting protein 2
ENSG00000185024,-1,0,0,2972,BRF1,BRF1 RNA polymerase III transcription initiation factor subunit
ENSG00000184916,-1,0,0,3714,JAG2,jagged canonical Notch ligand 2
ENSG00000170779,1,0,0,55038,CDCA4,cell division cycle associated 4
ENSG00000099814,-1,0,0,283638,CEP170B,centrosomal protein 170B
ENSG00000258701,-1,0,0,196872,LINC00638,long intergenic non-protein coding RNA 638
ENSG00000142208,-1,0,0,207,AKT1,AKT serine/threonine kinase 1
ENSG00000184990,1,0,0,10572,SIVA1,SIVA1 apoptosis inducing factor
ENSG00000166183,0,0,1,374569,ASPG,asparaginase
ENSG00000156414,0,0,1,122402,TDRD9,tudor domain containing 9
ENSG00000156411,1,0,0,9556,ATP5MPL,ATP synthase membrane subunit 6.8PL
ENSG00000088808,-1,0,0,23368,PPP1R13B,protein phosphatase 1 regulatory subunit 13B
ENSG00000270108,1,0,0,,,
ENSG00000256053,1,0,0,84334,COA8,cytochrome c oxidase assembly factor 8
ENSG00000166166,-1,0,0,115708,TRMT61A,tRNA methyltransferase 61A
ENSG00000243904,1,0,0,,,
ENSG00000185215,-1,0,0,7127,TNFAIP2,TNF alpha induced protein 2
ENSG00000198752,-1,0,0,9578,CDC42BPB,CDC42 binding protein kinase beta
ENSG00000131323,-1,0,0,7187,TRAF3,TNF receptor associated factor 3
ENSG00000089902,-1,0,0,23186,RCOR1,REST corepressor 1
ENSG00000196663,-1,0,0,9895,TECPR2,tectonin beta-propeller repeat containing 2
ENSG00000100865,1,0,0,51550,CINP,cyclin dependent kinase 2 interacting protein
ENSG00000258498,0,0,1,64150,DIO3OS,DIO3 opposite strand upstream RNA
ENSG00000258581,1,0,0,,,
ENSG00000168350,0,0,-1,123099,DEGS2,"delta 4-desaturase, sphingolipid 2"
ENSG00000196405,-1,0,0,51466,EVL,Enah/Vasp-like
ENSG00000066629,0,0,1,2009,EML1,EMAP like 1
ENSG00000205476,-1,0,0,317762,CCDC85C,coiled-coil domain containing 85C
ENSG00000100749,1,0,0,7443,VRK1,VRK serine/threonine kinase 1
ENSG00000100744,1,0,0,51527,GSKIP,GSK3B interacting protein
ENSG00000247092,1,0,0,,,
ENSG00000239269,1,0,0,,,
ENSG00000170270,1,0,0,84520,GON7,GON7 subunit of KEOPS complex
ENSG00000153485,1,0,0,26175,TMEM251,transmembrane protein 251
ENSG00000100599,-1,0,0,79890,RIN3,Ras and Rab interactor 3
ENSG00000183648,1,0,0,4707,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1
ENSG00000015133,-1,0,0,440193,CCDC88C,coiled-coil domain containing 88C
ENSG00000213315,1,0,0,,,
ENSG00000165914,-1,0,0,145567,TTC7B,tetratricopeptide repeat domain 7B
ENSG00000140025,1,0,0,90141,EFCAB11,EF-hand calcium binding domain 11
ENSG00000258920,1,0,0,400236,FOXN3-AS1,FOXN3 antisense RNA 1
ENSG00000165533,1,0,0,123016,TTC8,tetratricopeptide repeat domain 8
ENSG00000042317,1,0,0,55812,SPATA7,spermatogenesis associated 7
